Season,Name,Team,playerid
2006,Mike O'Connor,Nationals,6457
2007,Edgar Gonzalez,Diamondbacks,1727
2003,Salomon Torres,Pirates,1628
2005,Jamey Wright,Rockies,715
2010,Charlie Morton,Pirates,4676
2011,Edinson Volquez,Reds,3990
2008,Mark Hendrickson,Marlins,1574
2009,Chris Volstad,Marlins,9901
2015,Tanner Roark,Nationals,8753
1997,Dwight Gooden,Yankees,1004852
2006,Pedro Astacio,Nationals,862
2007,Claudio Vargas,Brewers,1695
1999,Ryan Dempster,Marlins,517
2016,Tyler Wilson,Orioles,12691
2009,Armando Galarraga,Tigers,4222
2016,Tim Adleman,Reds,10968
2001,Shawn Chacon,Rockies,424
2016,Hector Santiago,- - -,4026
2000,Dan Reichert,Royals,624
2009,Jeremy Guthrie,Orioles,2072
1998,Julio Santana,Devil Rays,496
2009,Kyle Davies,Royals,3642
2009,Jason Berken,Orioles,5673
1999,Tim Wakefield,Red Sox,219
2005,Aaron Sele,Mariners,34
2004,Chris Capuano,Brewers,1701
2016,Clay Buchholz,Red Sox,3543
2014,Erasmo Ramirez,Mariners,10314
2005,Ted Lilly,Blue Jays,833
2006,Adam Eaton,Rangers,1029
2000,Jeff Suppan,Royals,633
1999,Rolando Arrojo,Devil Rays,174
1997,Kevin Ritz,Rockies,1010998
2003,Mike Maroth,Tigers,1508
1999,Jamey Wright,Rockies,715
2000,Omar Daal,- - -,646
2001,Aaron Myette,Rangers,1263
2007,Jason Hirsh,Rockies,6293
2006,Casey Fossum,Devil Rays,188
1999,Jay Witasick,Royals,1138
2007,Scott Olsen,Marlins,4529
2009,Trevor Cahill,Athletics,6249
2015,David Buchanan,Phillies,11176
2006,Taylor Buchholz,Astros,2168
2001,Dustin Hermanson,Cardinals,195
2005,Doug Waechter,Devil Rays,1814
2007,Kevin Slowey,Twins,9918
2004,Darrell May,Royals,613
1997,Darren Oliver,Rangers,206
2003,Rob Bell,Devil Rays,1492
2011,Jake Arrieta,Orioles,4153
1997,Kenny Rogers,Yankees,1277
1997,Frank Rodriguez,Twins,1011106
2010,Luke French,Mariners,7529
2004,Jose Acevedo,Reds,307
2004,Jose Lima,Dodgers,475
1997,Cal Eldred,Brewers,1653
2006,Brandon Claussen,Reds,814
1998,Jamey Wright,Rockies,715
2006,Eric Milton,Reds,743
2013,Dylan Axelrod,White Sox,9303
2004,Eric Milton,Phillies,743
2009,Roberto Hernandez,Indians,3273
1998,Tyler Green,Phillies,1005014
2001,Blake Stein,Royals,632
2005,Al Leiter,- - -,883
2007,Jon Lester,Red Sox,4930
1997,Roger Bailey,Rockies,1000429
2001,Chris George,Royals,601
2005,Jaret Wright,Yankees,415
2003,Wes Obermueller,Brewers,1637
1998,Pat Hentgen,Blue Jays,145
2016,Matt Cain,Giants,4732
2009,Brett Cecil,Blue Jays,2660
2000,Jesus Sanchez,Marlins,1476
2016,Mat Latos,- - -,3815
1998,Jason Johnson,Devil Rays,147
1998,Frank Castillo,Tigers,180
1999,Sidney Ponson,Orioles,161
2009,Jamie Moyer,Phillies,1091
2002,Shawn Sedlacek,Royals,1519
1999,Gil Meche,Mariners,1089
2006,Joel Pineiro,Mariners,1094
2011,Mitch Talbot,Indians,4961
2011,Rodrigo Lopez,Cubs,150
2007,Jason Jennings,Astros,434
2008,Chris Waters,Orioles,7015
2000,David Cone,Yankees,1680
2007,Rick VandenHurk,Marlins,5099
1999,Jaret Wright,Indians,415
1997,Tom Candiotti,Dodgers,1001911
2000,Pete Harnisch,Reds,1005374
2002,Robert Person,Phillies,966
2000,Brian Bohanon,Rockies,1001126
1999,Mark Portugal,Red Sox,1010460
2001,John Halama,Mariners,1080
2015,Jerome Williams,Phillies,1137
2000,Dan Serafini,Pirates,1812
2006,Mike Thompson,Padres,2735
2000,Darren Oliver,Rangers,206
1999,Mike Lincoln,Twins,1457
1999,Pete Schourek,Pirates,1011608
2006,Shaun Marcum,Blue Jays,6204
1999,Roy Halladay,Blue Jays,1303
1997,Felipe Lira,- - -,1007649
2005,Kazuhisa Ishii,Mets,655
2009,Jason Vargas,Mariners,8044
2005,Eric Milton,Reds,743
2006,Matt Clement,Red Sox,271
2002,Jimmy Anderson,Pirates,977
2002,Steve Parris,Blue Jays,1316
2012,Aaron Cook,Red Sox,1571
2016,Dillon Gee,Royals,7396
2006,Ryan Madson,Phillies,1852
2007,Lenny DiNardo,Athletics,1894
2005,Kirk Rueter,Giants,1128
1998,Brad Woodall,Brewers,1014206
2001,Bronson Arroyo,Pirates,978
2006,Ramon Ortiz,Nationals,27
2000,Ramon Ortiz,Angels,27
2016,John Lamb,Reds,8493
2002,Brett Myers,Phillies,962
2000,Octavio Dotel,Astros,555
2006,Jeff Weaver,- - -,503
1998,Doug Drabek,Orioles,1003473
2001,Nick Bierbrodt,- - -,1194
2001,Jon Garland,White Sox,232
2004,Jae Seo,Mets,895
2009,Andy Sonnanstine,Rays,7667
2013,Lucas Harrell,Astros,7541
2007,Chuck James,Braves,4886
2012,Aaron Laffey,Blue Jays,6248
2009,Shairon Martis,Nationals,6781
2012,P.J. Walters,Twins,9557
2007,Chris Sampson,Astros,2651
2008,Kyle Kendrick,Phillies,6230
2004,Matt Riley,Orioles,164
2015,Michael Lorenzen,Reds,14843
1999,Brian Rose,Red Sox,1011201
1999,Justin Thompson,Tigers,8217
2016,Zach Eflin,Phillies,13774
2010,Brian Bannister,Royals,5718
2003,Joe Mays,Twins,740
1999,James Baldwin,White Sox,1064
2006,Anthony Reyes,Cardinals,7105
2009,Chris Young,Padres,3196
1998,Willie Blair,- - -,1001033
2005,Hideo Nomo,Devil Rays,666
2007,Horacio Ramirez,Mariners,110
2005,Ramon Ortiz,Reds,27
2000,Kip Wells,White Sox,1012
2006,Steve Trachsel,Mets,898
2012,Samuel Deduno,Twins,5285
2011,Kyle Drabek,Blue Jays,4359
1997,Brad Rigby,Athletics,1010954
2000,Doug Davis,Rangers,1244
1999,Brian Bohanon,Rockies,1001126
2007,Matt Albers,Astros,4300
1998,Kirt Ojala,Marlins,1009755
2004,R.A. Dickey,Rangers,1245
2002,Jamey Wright,- - -,715
2008,Jeff Suppan,Brewers,633
1999,Dave Borkowski,Tigers,2002
2000,James Baldwin,White Sox,1064
1999,Denny Neagle,Reds,441
2002,Mike Hampton,Rockies,430
2004,John Halama,Devil Rays,1080
1997,Jim Pittsley,Royals,1010379
2003,Garrett Stephenson,Cardinals,1185
2007,Kyle Davies,- - -,3642
2007,John Danks,White Sox,6329
2004,Jimmy Gobble,Royals,1791
1999,Dwight Gooden,Indians,1004852
2004,Shawn Estes,Rockies,873
2007,Jason Simontacchi,Nationals,1181
2003,Danny Graves,Reds,326
2016,Jorge de la Rosa,Rockies,2047
2000,Masato Yoshii,Rockies,807
2007,Matt Chico,Nationals,6068
2001,Steve Parris,Blue Jays,1316
2000,Paul Byrd,Phillies,594
2001,Brian Anderson,Diamondbacks,44
2016,Mike Wright,Orioles,12586
2006,Sean Marshall,Cubs,5905
2012,Liam Hendriks,Twins,3548
2000,Kent Bottenfield,- - -,1001226
2007,Woody Williams,Astros,1190
2007,Jeremy Sowers,Indians,9083
2002,Darrell May,Royals,613
2007,Cliff Lee,Indians,1636
2007,Steve Trachsel,- - -,898
2010,Dontrelle Willis,- - -,1703
1999,Paul Byrd,Phillies,594
2016,Jon Niese,- - -,4424
2006,Kris Benson,Orioles,982
2004,Ryan Vogelsong,Pirates,1011
2000,Reid Cornelius,Marlins,1002634
2008,Daniel Cabrera,Orioles,1931
1997,Rich Robertson,Twins,1011045
1999,Rick Helling,Rangers,58
2006,Oliver Perez,- - -,1514
1997,Jamey Wright,Rockies,715
1998,Jason Dickson,Angels,1003278
2000,Brian Meadows,- - -,998
2012,Kyle Drabek,Blue Jays,4359
2016,Jered Weaver,Angels,4235
2001,Orlando Hernandez,Yankees,823
2010,Barry Enright,Diamondbacks,2412
2012,Ervin Santana,Angels,3200
1999,Brian Meadows,Marlins,998
1998,Mike Morgan,- - -,67
2005,Seth McClung,Devil Rays,1657
2006,Fernando Nieve,Astros,2173
2015,Jeremy Guthrie,Royals,2072
2001,Jose Lima,- - -,475
2013,Jason Marquis,Padres,105
2000,Esteban Yan,Devil Rays,1236
2000,Blake Stein,Royals,632
2002,Gary Glover,White Sox,234
2014,Juan Nicasio,Rockies,7731
2005,Tony Armas Jr.,Nationals,761
2004,Jamie Moyer,Mariners,1091
2000,Paul Rigdon,- - -,1010955
2000,Joe Nathan,Giants,1122
2012,Jeanmar Gomez,Indians,9033
2003,Joaquin Benoit,Rangers,1437
2009,J.D. Martin,Nationals,3685
1998,Rafael Medina,Marlins,1008716
1997,William Van Landingham,Giants,1013358
1997,Bill Swift,Rockies,1012788
2000,Ismael Valdez,- - -,1283
2009,Jeff Suppan,Brewers,633
2004,Brian Anderson,Royals,44
2009,Bartolo Colon,White Sox,375
2016,Logan Verrett,Mets,12905
2003,Ismael Valdez,Rangers,1283
1998,Ken Cloude,Mariners,1002362
1997,Doug Drabek,White Sox,1003473
2004,Scott Elarton,- - -,426
2003,Aaron Sele,Angels,34
2006,Brian Moehler,Marlins,480
2005,Jose Lima,Royals,475
1999,Jeremy Powell,Expos,1010490
2003,Ricardo Rodriguez,Indians,1585
2011,Bronson Arroyo,Reds,978
2010,Javier Vazquez,Yankees,801
2012,Philip Humber,White Sox,8586
2007,Brad Thompson,Cardinals,4911
2011,Brad Hand,Marlins,9111
2004,Ismael Valdez,- - -,1283
2013,Freddy Garcia,- - -,1077
2003,Rick Helling,Orioles,58
2014,Marco Estrada,Brewers,1118
1999,Jason Bere,- - -,266
2001,Britt Reames,Expos,794
2009,Braden Looper,Brewers,526
2001,Mark Gardner,Giants,1004529
2004,Eric DuBose,Orioles,1633
1997,Steve Avery,Red Sox,1706
2012,Dallas Keuchel,Astros,9434
2016,A.J. Griffin,Rangers,11132
2000,Tim Wakefield,Red Sox,219
2011,Esmil Rogers,Rockies,6317
1997,Danny Jackson,- - -,1006295
2010,Sean O'Sullivan,- - -,9137
2007,Livan Hernandez,Diamondbacks,1116
2003,Colby Lewis,Rangers,1259
2016,Paul Clemens,- - -,8037
2004,Casey Fossum,Diamondbacks,188
2000,Jarrod Washburn,Angels,40
1997,Scott Sanders,- - -,1011423
2001,Paul Rigdon,Brewers,1010955
2007,Chad Durbin,Tigers,1442
2012,Hector Noesi,Mariners,3292
2007,Byung-Hyun Kim,- - -,61
2006,Jae Seo,- - -,895
2007,Tony Armas Jr.,Pirates,761
2002,Ruben Quevedo,Brewers,705
2001,Tony McKnight,- - -,1008602
2001,Joe Beimel,Pirates,979
2010,Scott Kazmir,Angels,4897
2000,Ryan Rupe,Devil Rays,1223
2010,David Huff,Indians,4257
2008,Shawn Chacon,Astros,424
2003,Jimmy Haynes,Reds,329
2000,Carlos Perez,Dodgers,1010179
1999,Joe Nathan,Giants,1122
2006,Carlos Silva,Twins,973
2008,R.A. Dickey,Mariners,1245
1999,Steve Sparks,Angels,499
2000,Jon Garland,White Sox,232
2006,Kirk Saarloos,Athletics,1516
2003,Denny Stark,Rockies,452
2002,Luke Prokopec,Blue Jays,1320
2009,Micah Owings,Reds,4253
1997,LaTroy Hawkins,Twins,729
2003,Kevin Appier,- - -,3
1997,Scott Eyre,White Sox,1300
1998,Andy Larkin,Marlins,1007345
2008,Brandon Backe,Astros,1529
1999,Mark Gardner,Giants,1004529
1997,Bob Wolcott,Mariners,1014184
1999,Mac Suzuki,- - -,1485
2004,Justin Miller,Blue Jays,1313
2016,Braden Shipley,Diamondbacks,15158
1999,Mike Morgan,Rangers,67
2000,Chris Carpenter,Blue Jays,1292
2015,Eddie Butler,Rockies,13453
2000,Vladimir Nunez,Marlins,532
2006,Jason Marquis,Cardinals,105
2003,Wayne Franklin,Brewers,557
2003,Damian Moss,- - -,107
2000,Eric Gagne,Dodgers,650
2006,Jorge Sosa,Braves,1228
2000,Brian Rose,- - -,1011201
2000,Scott Erickson,Orioles,137
2003,Jason Simontacchi,Cardinals,1181
2004,Tony Armas Jr.,Expos,761
1997,Dennis Springer,Angels,672
2000,Matt Perisho,Rangers,1423
2002,Jorge Sosa,Devil Rays,1228
2001,Rob Bell,- - -,1492
2007,Adam Eaton,Phillies,1029
1999,Darryl Kile,Rockies,1163
2001,Allen Levrault,Brewers,925
2005,Ezequiel Astacio,Astros,2169
2006,Seth McClung,Devil Rays,1657
1999,Jim Abbott,Brewers,1000012
1997,Pete Schourek,Reds,1011608
2006,Mark Mulder,Cardinals,932
2016,James Shields,- - -,7059
2008,Tom Glavine,Braves,90
2006,Dave Williams,- - -,1013
1999,Steve Avery,Reds,1706
1998,Jaime Navarro,White Sox,1009465
1998,Brian Powell,Tigers,490
2005,Russ Ortiz,Diamondbacks,1124
1997,Juan Guzman,Blue Jays,1005162
1999,Blake Stein,- - -,632
2000,Ryan Glynn,Rangers,686
2000,Rob Bell,Reds,1492
2012,Tommy Hunter,Orioles,1157
1999,John Snyder,White Sox,1012253
1998,Blake Stein,Athletics,632
2012,Nick Blackburn,Twins,4270
2001,Dan Wright,White Sox,258
2009,Chris Tillman,Orioles,5279
1998,Bobby Witt,- - -,1014170
2006,Kyle Davies,Braves,3642
2000,Jose Lima,Astros,475
2015,Kyle Kendrick,Rockies,6230
1999,Chad Ogea,Phillies,1009744
2003,Aaron Heilman,Mets,1751
2013,Roy Halladay,Phillies,1303
2016,Aaron Blair,Braves,14934
2002,Denny Stark,Rockies,452
1999,Tim Belcher,Angels,1000789
1999,Jaime Navarro,White Sox,1009465
2004,Chan Ho Park,Rangers,1267
2000,Ron Villone,Reds,1010
2008,Radhames Liz,Orioles,5843
2008,Miguel Batista,Mariners,46
2015,Sean O'Sullivan,Phillies,9137
2000,Kevin Jarvis,Rockies,1037
1999,John Thomson,Rockies,453
2007,Robinson Tejeda,Rangers,2575
1999,Tom Candiotti,- - -,1001911
2009,Josh Geer,Padres,4781
2000,Jason Johnson,Orioles,147
1997,Calvin Maduro,Phillies,151
2002,Shawn Chacon,Rockies,424
2005,Oliver Perez,Pirates,1514
2009,Brett Myers,Phillies,962
1999,Kyle Farnsworth,Cubs,278
2000,Brian Cooper,Angels,1295
1999,Cal Eldred,Brewers,1653
2003,Dan Wright,White Sox,258
2009,Justin Lehr,Reds,2163
2001,Gil Heredia,Athletics,1005686
2006,Runelvys Hernandez,Royals,1528
2010,Rich Harden,Rangers,1772
2000,Scott Karl,- - -,1006703
1999,Mark Clark,Rangers,1002296
2004,Hideo Nomo,Dodgers,666
2008,Tom Gorzelanny,Pirates,6244
1999,Bill Pulsipher,Brewers,842
2001,Kris Wilson,Royals,636
2009,Oliver Perez,Mets,1514
2006,Gustavo Chacin,Blue Jays,2060
2000,Chad Durbin,Royals,1442
2004,Claudio Vargas,Expos,1695
2007,Mike Bacsik,Nationals,863
2001,Dave Mlicki,- - -,569
2005,Luke Hudson,Reds,1542
1999,Bobby Jones,Rockies,1454
2006,Jorge de la Rosa,- - -,2047
1999,Jeff Fassero,- - -,279
2001,Brian Bohanon,Rockies,1001126
2001,Andy Benes,Cardinals,1144
1998,Chris Haney,Royals,192
2000,Ruben Quevedo,Cubs,705
2001,Scott Elarton,- - -,426
2000,Roy Halladay,Blue Jays,1303
1997,Mike Johnson,- - -,1006487
1999,Willie Blair,Tigers,1001033
2012,Jonathan Sanchez,- - -,7507
2004,Pat Hentgen,Blue Jays,145
2000,Ken Hill,- - -,1005827
2008,Josh Fogg,Reds,989
2000,Seth Etherton,Angels,322
2006,Shawn Chacon,- - -,424
2007,Mike Maroth,- - -,1508
2007,Kei Igawa,Yankees,7794
2006,Carlos Marmol,Cubs,2790
2006,Scott Elarton,Royals,426
2003,Chris George,Royals,601
2010,Ryan Rowland-Smith,Mariners,3245
2009,David Hernandez,Orioles,4259
2008,Greg Reynolds,Rockies,5712
1998,Scott Eyre,White Sox,1300
2000,Dwight Gooden,- - -,1004852
1998,Dennis Springer,Devil Rays,672
2000,Sean Bergman,Twins,1000881
1997,Scott Aldred,Twins,1000115
2004,Paul Abbott,- - -,1061
1999,Carlos Perez,Dodgers,1010179
2004,Doug Waechter,Devil Rays,1814
